,price,bedrooms,bathrooms,sf,link,year_built,lot_size,view_description,on_waterfront,house_style,new_construction,garage_spaces
0,"$269,900", 3,3 ba,"1,816 sqft",https://www.zillow.com/homedetails/77-Grover-Rd-Springfield-VT-05156/75483153_zpid/,1985,"174,240 Acres",{},{}, Contemporary, No, 2
0,"$459,000", 2,2 ba,"2,138 sqft",https://www.zillow.com/homedetails/49-Best-Rd-Hartland-VT-05048/2076707535_zpid/,1968,"323,651 Acres", Mountain(s), Yes, Gambrel, No, 1
0,"$139,000", 3,2 ba,"1,306 sqft",https://www.zillow.com/homedetails/6-Bianchi-Pl-East-Barre-VT-05641/220908408_zpid/,1919,"4,356 Acres",{},{}, New Englander, No, 0
0,"$325,000", 3,2 ba,"2,487 sqft",https://www.zillow.com/homedetails/143-Silver-Ridge-Rd-Morrisville-VT-05661/75439916_zpid/,1840,"78,408 Acres",{},{}, Cape, No, 0
0,"$199,000", 6,3 ba,"2,728 sqft",https://www.zillow.com/homedetails/Depot-St-Proctorsville-VT-05153/2076690823_zpid/,1850,"23,522 Acres",{}, Yes, Historic Vintage, No, 1
0,"$300,000", 3,3 ba,"2,762 sqft",https://www.zillow.com/homedetails/7-Green-Mountain-Rd-Montgomery-VT-05470/2076567192_zpid/,1905,"204,732 Acres",{},{}, Farmhouse, No, 0
0,"$299,000", 5,3 ba,"2,840 sqft",https://www.zillow.com/homedetails/71-Main-St-Ludlow-VT-05149/2086992616_zpid/,1890,"16,117 Acres",{},{}, Farmhouse, No, 1
0,"$174,000", 3,2 ba,"2,125 sqft",https://www.zillow.com/homedetails/182-Berkshire-Center-Rd-Enosburg-Falls-VT-05450/81612966_zpid/,1880,"10,890 Acres", Mountain(s),{}, Other, No, 1
0,"$249,000", 4,2 ba,"1,924 sqft",https://www.zillow.com/homedetails/95-Grafton-St-Chester-VT-05143/75490166_zpid/,1867,"10,890 Acres",{},{}, Cape, No, 1
0,"$475,000", 3,2 ba,"1,600 sqft",https://www.zillow.com/homedetails/29-Heritage-Dr-South-Hero-VT-05486/231167655_zpid/,1930,"21,780 Acres"," Mountain(s), Water", Yes, Cottage/Camp, No, 2
0,"$64,500", 2,1 ba,720 sqft,https://www.zillow.com/homedetails/123-Capital-Hill-Dr-72-Shoreham-VT-05770/2079228960_zpid/,1965,"12,632 Acres", Water, Yes," Bungalow,Cabin", No, 2
0,"$899,000", 4,2 ba,"2,944 sqft",https://www.zillow.com/homedetails/161-Harbor-Rd-Shelburne-VT-05482/250911627_zpid/,1890,"40,075 Acres",{},{}, Victorian, No, 2
0,"$689,000", 5,3 ba,"2,922 sqft",https://www.zillow.com/homedetails/75-Sunberry-Ln-Ludlow-VT-05149/217741401_zpid/,2000,"492,228 Acres",{},{}, Contemporary, No, 0
0,"$499,000", 4,3 ba,"2,334 sqft",https://www.zillow.com/homedetails/240-Medway-Rd-Mendon-VT-05701/75453017_zpid/,1940,"1,132,560 Acres"," Mountain(s), Water", Yes," Contemporary,Ranch", No, 2
0,"$389,900", 3,3 ba,"2,822 sqft",https://www.zillow.com/homedetails/60-Sunrise-Cir-Quechee-VT-05059/94943542_zpid/,2001,"11,761 Acres",{},{}, Colonial, No, 2
0,"$90,000", 3,2 ba,"1,120 sqft",https://www.zillow.com/homedetails/1173-Montgomery-Rd-East-Hardwick-VT-05836/299239673_zpid/,1985,"152,460 Acres", Mountain(s),{}, Ranch, No, 1
0,"$525,000", 5,3 ba,"2,625 sqft",https://www.zillow.com/homedetails/2260-Route-30-Dorset-VT-05251/75425210_zpid/,1945,"121,968 Acres", Mountain(s),{}, Cape, No, 3
0,"$160,000", 2,1 ba,640 sqft,https://www.zillow.com/homedetails/18-Linquist-Rd-Chester-VT-05143/217736386_zpid/,1952,"108,900 Acres",{}, Yes, Cape, No, 1
0,"$219,900", 4,2 ba,"2,560 sqft",https://www.zillow.com/homedetails/2378-Belmont-Rd-Belmont-VT-05730/75453500_zpid/,1850,"21,780 Acres",{},{}, Colonial, No, 2
0,"$600,000", 4,3 ba,"3,339 sqft",https://www.zillow.com/homedetails/241-Orchard-Spring-Ests-Waterbury-VT-05676/92033141_zpid/,2003,"457,380 Acres", Mountain(s),{}," Cape,Contemporary", No, 2
0,"$99,900", 2,1 ba,878 sqft,https://www.zillow.com/homedetails/408-Route-346-Pownal-VT-05261/81745990_zpid/,1920,"6,970 Acres", Mountain(s),{}, Ranch, No, 1
0,"$265,000", 3,1 ba,"1,440 sqft",https://www.zillow.com/homedetails/678-Colonial-Dr-White-River-Junction-VT-05001/92049730_zpid/,1973,"30,928 Acres",{},{}, Ranch, No, 2
0,"$399,900", 3,3 ba,"2,372 sqft",https://www.zillow.com/homedetails/172-Soapstone-Rd-Ludlow-VT-05149/115810991_zpid/,1980,"126,324 Acres",{},{}," Contemporary,Multi Level", No, 1
0,"$299,000", 4,3 ba,"2,644 sqft",https://www.zillow.com/homedetails/2906-Laporte-Rd-Morrisville-VT-05661/92003828_zpid/,1900,"43,560 Acres",{},{}, Farmhouse, No, 2
0,"$147,900", 2,2 ba,"2,688 sqft",https://www.zillow.com/homedetails/2220-State-Route-103-Hwy-S-Chester-VT-05143/2083463764_zpid/,1973,"96,703 Acres",{},{}, Contemporary, No, 0
0,"$1,360,000", 4,4 ba,"4,200 sqft",https://www.zillow.com/homedetails/661-Ripley-Rd-2-Waterbury-Center-VT-05677/2076567470_zpid/,1993,"218,236 Acres", Mountain(s),{}, Cape, No, 2
0,"$247,000", 3,2 ba,"2,236 sqft",https://www.zillow.com/homedetails/171-Hangar-Bay-Ln-Thetford-Center-VT-05058/75444362_zpid/,1968,"74,052 Acres",{},{}," A Frame,Conversion", No, 0
0,"$143,900", 3,2 ba,"1,296 sqft",https://www.zillow.com/homedetails/6108-W-Berkshire-Rd-Enosburg-Falls-VT-05450/2139984678_zpid/,1990,"26,136 Acres",{},{},{}, No, 4
0,"$575,000", 5,3 ba,"2,158 sqft",https://www.zillow.com/homedetails/100-S-Union-St-Burlington-VT-05401/12653683_zpid/,1920,"1,307 Acres",{},{}, Colonial, No, 2
0,"$499,000", 3,2 ba,"1,320 sqft",https://www.zillow.com/homedetails/89-Patch-Ln-Morrisville-VT-05661/2077469913_zpid/,1940,"161,172 Acres"," Mountain(s), Water", Yes, Cottage/Camp, No, 0
0,"$499,000", 3,3 ba,"2,272 sqft",https://www.zillow.com/homedetails/74-Davis-Rd-Barnard-VT-05031/299562241_zpid/,1830,"95,832 Acres",{},{}, Farmhouse, No, 1
0,"$159,500", 3,2 ba,"1,400 sqft",https://www.zillow.com/homedetails/128-Lafayette-St-St-Johnsbury-VT-05819/81601810_zpid/,1920,"10,019 Acres",{},{}, Colonial, No, 1
0,"$539,900", 3,2 ba,"1,719 sqft",https://www.zillow.com/homedetails/323-Fee-Fee-Point-Rd-North-Hero-VT-05474/299113269_zpid/,2007,"63,162 Acres"," Mountain(s), Water", Yes," Contemporary,Log Cabin", No, 2
0,"$619,900", 3,3 ba,"3,301 sqft",https://www.zillow.com/homedetails/98-Abbey-Ln-Rutland-VT-05701/92018660_zpid/,2004,"133,729 Acres",{}, Yes, Colonial, No, 2
0,"$990,000", 5,5 ba,"4,278 sqft",https://www.zillow.com/homedetails/39-Eagle-Rdg-Dorset-VT-05251/81747540_zpid/,1982,"248,292 Acres", Mountain(s), Yes, Contemporary, No, 3
0,"$450,000", 5,7 ba,"5,546 sqft",https://www.zillow.com/homedetails/472-Main-St-Chester-VT-05143/2078270066_zpid/,1850,"43,560 Acres",{},{}, Federal, No, 0
0,"$549,000", 5,3 ba,"3,082 sqft",https://www.zillow.com/homedetails/150-Mansfield-View-Rd-Stowe-VT-05672/2077276756_zpid/,2001,"42,689 Acres",{},{}," Contemporary,Craftsman", No, 0
0,"$329,000", 3,3 ba,"1,822 sqft",https://www.zillow.com/homedetails/268-Maple-Ridge-Rd-Springfield-VT-05143/217736033_zpid/,1979,"174,240 Acres",{},{}, Contemporary, No, 2
0,"$1,575,000", 3,3 ba,"3,301 sqft",https://www.zillow.com/homedetails/36-Densmore-Rd-Chelsea-VT-05038/304031292_zpid/,2011,"5,231,556 Acres", Mountain(s),{}, Post and Beam, No, 2
0,"$299,000", 4,2 ba,"2,940 sqft",https://www.zillow.com/homedetails/230-Leos-Ln-Norton-VT-05907/299409015_zpid/,2006,"217,800 Acres",{},{}, Log Cabin, No, 1
0,"$329,500", 4,4 ba,"2,760 sqft",https://www.zillow.com/homedetails/2826-Route-11-Londonderry-VT-05148/235258431_zpid/,1960,"65,340 Acres",{}, Yes, Cape, No, 1
0,"$139,900", 4,2 ba,"1,925 sqft",https://www.zillow.com/homedetails/5-Leonard-Ave-Springfield-VT-05156/75485030_zpid/,1938,"7,405 Acres",{},{}, New Englander, No, 3
0,"$5,500,000", 9,11 ba,"9,707 sqft",https://www.zillow.com/homedetails/1699-Spring-Hill-Rd-1743-South-Londonderry-VT-05155/235257938_zpid/,1890,"5,043,377 Acres"," Mountain(s), Water", Yes, Farmhouse, No, 2
0,"$205,000", 3,2 ba,"1,404 sqft",https://www.zillow.com/homedetails/5299-Chelsea-Rd-Corinth-VT-05039/92013433_zpid/,1997,"49,658 Acres", Mountain(s),{},{}, No, 0
0,"$1,150,000", 5,5 ba,"4,753 sqft",https://www.zillow.com/homedetails/664-Old-County-Rd-Waitsfield-VT-05673/92032875_zpid/,1820,"65,340 Acres",{},{}, New Englander, No, 2
0,"$239,900", 2,3 ba,"2,254 sqft",https://www.zillow.com/homedetails/3040-E-Pittsford-Rd-Rutland-VT-05701/75457051_zpid/,1977,"74,052 Acres",{},{}, Ranch, No, 2
0,"$1,150,000", 3,4 ba,"2,811 sqft",https://www.zillow.com/homedetails/339-Golf-Course-Rd-S-Burlington-VT-05403/54211865_zpid/,2000,$195/yr, Mountain(s),{}, Cape, No, 2
0,"$309,000", 3,2 ba,"3,120 sqft",https://www.zillow.com/homedetails/90-Blueberry-Hill-Rd-Bridgewater-Corners-VT-05035/92050078_zpid/,2008,"33,977 Acres",{},{}, Ranch, No, 1
0,"$133,000", 1,1 ba,494 sqft,https://www.zillow.com/homedetails/12-Hopkins-Rd-Chelsea-VT-05038/2116343475_zpid/,1980,"117,612 Acres",{},{}, Cottage/Camp, No, 0
0,"$229,900", 5,3 ba,"2,699 sqft",https://www.zillow.com/homedetails/21-Williams-St-Rutland-VT-05701/92023097_zpid/,1927,"14,810 Acres",{},{}, Colonial, No, 2
0,"$945,000", 5,3 ba,"4,794 sqft",https://www.zillow.com/homedetails/1606-Bridgewater-Center-Rd-Bridgewater-Corners-VT-05035/75489485_zpid/,1790,"6,577,560 Acres", Mountain(s), Yes, Cape, No, 0
0,"$185,000", 3,2 ba,"1,704 sqft",https://www.zillow.com/homedetails/20-Whitcomb-St-Springfield-VT-05156/75484427_zpid/,1941,"7,405 Acres",{},{}, Cape, No, 1
0,"$229,000", 2,1 ba,768 sqft,https://www.zillow.com/homedetails/186-Wiswall-Hill-Rd-Newfane-VT-05345/2091380196_zpid/,1976,"193,842 Acres",{},{}, Ranch, No, 0
0,"$229,000", 2,2 ba,"1,224 sqft",https://www.zillow.com/homedetails/22-State-Route-35-Chester-VT-05143/2076924826_zpid/,1984,"87,120 Acres",{},{}, Ranch, No, 1
0,"$234,900", 3,3 ba,"2,480 sqft",https://www.zillow.com/homedetails/26-West-St-Fair-Haven-VT-05743/75461574_zpid/,1910,"7,841 Acres",{},{}, Victorian, No, 2
0,"$179,900", 6,3 ba,"2,463 sqft",https://www.zillow.com/homedetails/54-Mountain-Rd-Montgomery-Center-VT-05471/224244004_zpid/,1880,"13,939 Acres",{},{},{}, No, 1
0,"$339,900", 3,2 ba,"2,470 sqft",https://www.zillow.com/homedetails/90-Main-St-Vergennes-VT-05491/75413797_zpid/,1880,"13,068 Acres",{},{}, Gambrel, No, 2
0,"$239,000", 2,1 ba,"1,177 sqft",https://www.zillow.com/homedetails/289-Marsh-Rd-Hardwick-VT-05680/115796068_zpid/,1969,"43,560 Acres",{},{}, Ranch, No, 2
0,"$525,000", 3,3 ba,"2,044 sqft",https://www.zillow.com/homedetails/87-Doane-Ln-Londonderry-VT-05148/2077886018_zpid/,1987,"435,600 Acres",{}, Yes, Cape, No, 1
0,"$219,000", 3,2 ba,"1,532 sqft",https://www.zillow.com/homedetails/1090-Ski-Tow-Rd-Brownsville-VT-05037/303991446_zpid/,1973,"21,780 Acres",{},{}, Contemporary, No, 2
0,"$159,000", 3,1 ba,"1,196 sqft",https://www.zillow.com/homedetails/206-Adams-St-Rutland-VT-05701/92018749_zpid/,1959,"12,632 Acres", Mountain(s),{}, Ranch, No, 1
0,"$130,000", 1,1 ba,560 sqft,https://www.zillow.com/homedetails/8342-State-Route-12-Bethel-VT-05032/2078739558_zpid/,1992,"217,800 Acres",{},{}, Cottage/Camp, No, 0
0,"$135,500", 2,1 ba,900 sqft,https://www.zillow.com/homedetails/2417-Lake-Rd-Franklin-VT-05457/2091074308_zpid/,1977,No Data, Water, Yes, Cottage/Camp, No, 0
0,"$169,900", 3,2 ba,"1,080 sqft",https://www.zillow.com/homedetails/130-Hemlock-Hill-Dr-Huntington-VT-05462/220857294_zpid/,1999,"43,560 Acres", Mountain(s),{}, Ranch, No, 0
0,"$835,000", 13,11 ba,"6,246 sqft",https://www.zillow.com/homedetails/362-Upper-Rd-Bridgewater-Corners-VT-05035/2086134515_zpid/,1820,"174,240 Acres", Mountain(s),{}, Cape, No, 2
0,"$129,900", 3,2 ba,"1,627 sqft",https://www.zillow.com/homedetails/35-Williams-St-Rutland-VT-05701/92021610_zpid/,1884,"3,920 Acres",{},{}," Cape,Other", No, 1
0,"$129,900", 3,2 ba,"1,627 sqft",https://www.zillow.com/homedetails/35-Williams-St-Rutland-VT-05701/92021610_zpid/,1884,"3,920 Acres",{},{}," Cape,Other", No, 1
0,"$875,000", 15,14 ba,"6,589 sqft",https://www.zillow.com/homedetails/3378-30th-Rte-Dorset-VT-05251/2077225693_zpid/,1860,"28,314 Acres", Mountain(s),{}, Colonial, No, 8
0,"$485,000", 4,2 ba,"1,768 sqft",https://www.zillow.com/homedetails/1097-Upper-Pleasant-Valley-Rd-Jeffersonville-VT-05464/75442291_zpid/,1988,"440,740 Acres",{},{}, Colonial, No, 1
0,"$14,950,000", 6,10 ba,"15,774 sqft",https://www.zillow.com/homedetails/2575-Weeks-Hill-Rd-Stowe-VT-05672/227731501_zpid/,2004,"4,791,600 Acres",{}, Yes, Other, No, 4
0,"$279,000", 3,2 ba,"1,440 sqft",https://www.zillow.com/homedetails/903-Page-Hill-Rd-Derby-Line-VT-05830/75452624_zpid/,1997,"2,361,823 Acres", Mountain(s),{}, Ranch, No, 4
0,"$150,000", 4,2 ba,"3,146 sqft",https://www.zillow.com/homedetails/291-Bentley-Ave-Poultney-VT-05764/75454876_zpid/,1885,"20,038 Acres",{},{}," Historic Vintage,Victorian", No, 1
0,"$460,000", 2,1 ba,768 sqft,https://www.zillow.com/homedetails/8-Gale-Meadow-Ln-Stowe-VT-05672/227731614_zpid/,1972,"43,560 Acres",{},{}, Bungalow, No, 0
0,"$299,000", 5,2 ba,"2,632 sqft",https://www.zillow.com/homedetails/147-Mather-Rd-Brattleboro-VT-05301/2076993338_zpid/,1973,"165,528 Acres",{},{}, Colonial, No, 5
0,"$1,029,000", 3,3 ba,"2,529 sqft",https://www.zillow.com/homedetails/1025-Moren-Loop-Morrisville-VT-05661/92003784_zpid/,2015,"252,648 Acres", Mountain(s),{}," Bungalow,Contemporary", No, 4
0,"$905,000", 4,3 ba,"2,664 sqft",https://www.zillow.com/homedetails/17-Wright-Ln-South-Hero-VT-05486/299113793_zpid/,1973,"31,363 Acres",{}, Yes, Raised Ranch, No, 2
0,"$279,000", 4,1 ba,"1,237 sqft",https://www.zillow.com/homedetails/97-Fisher-Rd-Jeffersonville-VT-05464/75441923_zpid/,1880,"13,068 Acres", Mountain(s),{}, Cape, No, 0
0,"$550,000", 3,1 ba,"1,056 sqft",https://www.zillow.com/homedetails/217-Shore-Rd-N-Ferrisburgh-VT-05473/115793546_zpid/,1963,"21,780 Acres",{}, Yes, Bungalow, No, 0
0,"$179,900", 2,1 ba,"1,599 sqft",https://www.zillow.com/homedetails/212-Church-St-Pownal-VT-05261/299444364_zpid/,1890,"28,314 Acres",{},{}, Victorian, No, 0
0,"$245,000", 5,3 ba,"2,623 sqft",https://www.zillow.com/homedetails/62-E-Washington-St-Rutland-VT-05701/92021364_zpid/,1854,"14,810 Acres",{},{}, Colonial, No, 2
0,"$375,000", 4,3 ba,"2,180 sqft",https://www.zillow.com/homedetails/1619-State-Route-17-Starksboro-VT-05443/81624117_zpid/,1977,"219,107 Acres", Mountain(s), Yes, Cape, No, 5
0,"$215,000", 4,2 ba,"1,900 sqft",https://www.zillow.com/homedetails/4006-E-Wells-Rd-Wells-VT-05774/2077168726_zpid/,1900,"178,596 Acres", Mountain(s),{}, Farmhouse, No, 0
0,"$360,000", 3,3 ba,"2,200 sqft",https://www.zillow.com/homedetails/233-Turnpike-Rd-Norwich-VT-05055/303990878_zpid/,2006,"435,600 Acres",{},{}, Colonial, No, 0
0,"$129,500", 4,1 ba,792 sqft,https://www.zillow.com/homedetails/98-Goodsell-Point-Colchester-VT-05446/220851915_zpid/,1919,$100/yr, Water, Yes," Cabin,Cottage/Camp", No, 0
0,"$230,000", 3,2 ba,"1,836 sqft",https://www.zillow.com/homedetails/5613-River-Rd-Arlington-VT-05250/75424352_zpid/,1946,"27,443 Acres"," Mountain(s), Water", Yes, Cape, No, 2
0,"$105,000", 2,2 ba,980 sqft,https://www.zillow.com/homedetails/5-Wilder-Ln-Bethel-VT-05032/303991797_zpid/,1990,"33,106 Acres", Mountain(s),{},{}, No, 0
0,"$325,000", 3,4 ba,"2,943 sqft",https://www.zillow.com/homedetails/198-Fisher-Rd-South-Royalton-VT-05068/115812348_zpid/,1990,"460,865 Acres", Mountain(s),{}, Gambrel, No, 1
0,"$115,900", 4,2 ba,"1,015 sqft",https://www.zillow.com/homedetails/41-Trombley-Rd-Springfield-VT-05156/2078263122_zpid/,1900,"3,049 Acres",{},{}, Farmhouse, No, 0
0,"$152,000", 4,2 ba,"1,900 sqft",https://www.zillow.com/homedetails/82-Forest-St-Rutland-VT-05701/92022308_zpid/,1900,"12,197 Acres",{},{}, Colonial, No, 2
0,"$464,200", 3,3 ba,"1,872 sqft",https://www.zillow.com/homedetails/LOT-4-Lakeview-Dr-Monkton-VT-05469/2077151433_zpid/,No Data,"49,223 Acres",{},{}, Colonial, Yes, 2
0,"$878,500", 4,5 ba,"4,044 sqft",https://www.zillow.com/homedetails/465-Pennell-Rd-Chester-VT-05143/75489603_zpid/,1967,"3,463,020 Acres", Mountain(s), Yes," New Englander,Arts and Crafts", No, 3
0,"$175,000", 3,1 ba,"1,444 sqft",https://www.zillow.com/homedetails/770-Westminster-Heights-Rd-Putney-VT-05346/75477863_zpid/,1952,"104,544 Acres",{},{}, Ranch, No, 2
0,"$189,000", 2,2 ba,"1,524 sqft",https://www.zillow.com/homedetails/36-Conway-Ct-Newport-VT-05855/2077496593_zpid/,1820,"21,780 Acres",{}, Yes, Farmhouse, No, 0
0,"$149,900", 3,2 ba,"1,320 sqft",https://www.zillow.com/homedetails/130-Tice-Mill-Rd-Derby-Line-VT-05830/75452603_zpid/,1940,"130,680 Acres",{}, Yes, Cape, No, 0
0,"$200,000", 3,2 ba,"1,927 sqft",https://www.zillow.com/homedetails/18-Central-St-Brattleboro-VT-05301/2077168739_zpid/,1880,"3,920 Acres",{},{}," Farmhouse,Historic Vintage", No, 0
0,"$350,000", 4,2 ba,"2,068 sqft",https://www.zillow.com/homedetails/2174-Great-Rd-Groton-VT-05046/115795784_zpid/,1920,"4,791,600 Acres", Mountain(s), Yes, Farmhouse, No, 0
0,"$225,000", 4,2 ba,"2,214 sqft",https://www.zillow.com/homedetails/2-Beacon-Hill-Rd-Chelsea-VT-05038/92012878_zpid/,1840,"10,890 Acres",{},{}, Colonial, No, 3
0,"$169,000", 5,2 ba,"1,944 sqft",https://www.zillow.com/homedetails/75-School-St-St-Johnsbury-VT-05819/81600987_zpid/,1920,"10,454 Acres",{},{}, Colonial, No, 0
0,"$435,000", 3,3 ba,"1,900 sqft",https://www.zillow.com/homedetails/115-Riddle-Rd-Williamstown-VT-05679/2076661688_zpid/,2004,"209,088 Acres",{},{}, Contemporary, No, 2
0,"$179,500", 3,3 ba,"1,720 sqft",https://www.zillow.com/homedetails/174-Andrews-Rd-Derby-VT-05830/75452654_zpid/,1928,"108,900 Acres",{},{}," Cape,Farmhouse", No, 0
0,"$179,000", 2,1 ba,"2,172 sqft",https://www.zillow.com/homedetails/3618-Route-30-Pawlet-VT-05761/2077678773_zpid/,1900,"2,178,000 Acres",{},{}, Cape, No, 1
0,"$325,000", 5,3 ba,"2,680 sqft",https://www.zillow.com/homedetails/256-Us-Route-302-Barre-VT-05641/75470263_zpid/,1901,"65,340 Acres",{},{}, Victorian, No, 2
0,"$795,000", 3,3 ba,"3,242 sqft",https://www.zillow.com/homedetails/337-Plot-Rd-Johnson-VT-05656/92005061_zpid/,1983,"4,236,646 Acres", Mountain(s), Yes," Chalet,Contemporary", No, 1
0,"$534,000", 3,3 ba,"1,844 sqft",https://www.zillow.com/homedetails/6981-Route-4-Rutland-VT-05701/2077723062_zpid/,2020,"37,462 Acres",{},{}," Chalet,Contemporary,New Englander", Yes, 2
0,"$475,000", 5,5 ba,"2,670 sqft",https://www.zillow.com/homedetails/1-4th-St-Fair-Haven-VT-05743/250977475_zpid/,1900,"38,768 Acres",{},{}, Colonial, No, 2
0,"$229,800", 5,2 ba,"2,469 sqft",https://www.zillow.com/homedetails/1156-Western-Ave-Brattleboro-VT-05301/92041327_zpid/,1905,"21,344 Acres",{},{}," Historic Vintage,Victorian", No, 2
0,"$89,900", 3,1 ba,"2,184 sqft",https://www.zillow.com/homedetails/292-Mountain-St-Island-Pond-VT-05846/299399618_zpid/,1900,"26,136 Acres",{},{}, Colonial, No, 0
0,"$629,900", 3,3 ba,"2,640 sqft",https://www.zillow.com/homedetails/16-Brokaw-Rd-Strafford-VT-05072/241966315_zpid/,1983,"496,584 Acres", Mountain(s),{}, Cape, No, 2
0,"$349,000", 3,3 ba,"3,262 sqft",https://www.zillow.com/homedetails/1707-Perini-Rd-Newbury-VT-05051/92008677_zpid/,2000,"261,360 Acres", Mountain(s),{}, Contemporary, No, 2
0,"$250,000", 3,3 ba,"2,554 sqft",https://www.zillow.com/homedetails/85-Orchard-St-A-Brattleboro-VT-05301/2079203204_zpid/,1993,$265/mo,{},{}," Contemporary,Townhouse", No, 2
0,"$995,000", 8,8 ba,"3,984 sqft",https://www.zillow.com/homedetails/1841-Dorset-West-Rd-Dorset-VT-05251/2078042242_zpid/,1840,"70,567 Acres", Mountain(s), Yes," Federal,Historic Vintage", No, 0
0,"$185,000", 3,3 ba,"3,144 sqft",https://www.zillow.com/homedetails/4082-Noyestar-Rd-East-Hardwick-VT-05836/81602428_zpid/,1973,"243,936 Acres", Mountain(s),{}, Ranch, No, 0
0,"$388,000", 3,3 ba,"2,075 sqft",https://www.zillow.com/homedetails/2777-Route-7-Ferrisburgh-VT-05456/81625205_zpid/,1984,"182,952 Acres",{},{}, Ranch, No, 2
0,"$84,900", 5,2 ba,"1,890 sqft",https://www.zillow.com/homedetails/459-West-St-Rutland-VT-05701/92019317_zpid/,1900,"7,405 Acres",{},{}, Colonial, No, 2
0,"$299,000", 3,2 ba,"1,988 sqft",https://www.zillow.com/homedetails/10523-Pomfret-Rd-North-Pomfret-VT-05053/2085740888_zpid/,1969,"348,480 Acres",{},{}, Ranch, No, 2
0,"$899,000", 5,4 ba,"3,608 sqft",https://www.zillow.com/homedetails/898-Barnard-Rd-Woodstock-VT-05091/299562655_zpid/,1771,"1,367,784 Acres"," Mountain(s), Water", Yes, Farmhouse, No, 2
0,"$317,000", 5,4 ba,"2,840 sqft",https://www.zillow.com/homedetails/318-Wallace-Rd-Derby-VT-05829/92015839_zpid/,2000,"450,846 Acres", Mountain(s), Yes," Contemporary,Ranch", No, 2
0,"$939,000", 3,4 ba,"3,953 sqft",https://www.zillow.com/homedetails/276-Sherwood-Forest-Rd-Williston-VT-05495/220877164_zpid/,2000,"682,150 Acres"," Mountain(s), Water", Yes," Contemporary,Craftsman", No, 3
0,"$489,900", 3,2 ba,"1,994 sqft",https://www.zillow.com/homedetails/413-Amidon-Rd-Montgomery-Center-VT-05471/224243876_zpid/,1970,"56,628 Acres",{}, Yes, Craftsman, No, 0
0,"$695,000", 6,6 ba,"6,095 sqft",https://www.zillow.com/homedetails/558-Bowen-Way-West-Rutland-VT-05777/220886578_zpid/,2001,"1,742,400 Acres", Mountain(s),{}," Contemporary,Post and Beam", No, 0
0,"$229,000", 3,2 ba,"2,224 sqft",https://www.zillow.com/homedetails/8-Huff-Pond-Rd-Sudbury-VT-05733/115805282_zpid/,1830,"91,476 Acres", Mountain(s),{}, Farmhouse, No, 0
0,"$169,000", 2,1 ba,"1,200 sqft",https://www.zillow.com/homedetails/896-30-Rte-Dorset-VT-05251/2084201341_zpid/,1930,"40,946 Acres",{},{}, Multi Level, No, 0
0,"$299,900", 3,2 ba,"1,520 sqft",https://www.zillow.com/homedetails/528-State-Highway-121-Londonderry-VT-05148/2077168710_zpid/,1988,"101,930 Acres",{},{}, Saltbox, No, 2
0,"$329,000", 3,1 ba,"1,338 sqft",https://www.zillow.com/homedetails/1952-Colchester-Point-Rd-Colchester-VT-05446/220849357_zpid/,1952,"10,890 Acres", Water, Yes, Cottage/Camp, No, 1
0,"$119,000", 3,3 ba,"2,568 sqft",https://www.zillow.com/homedetails/99-Main-St-Enosburg-Falls-VT-05450/115789103_zpid/,1920,"10,890 Acres",{},{}," Victorian,Arts and Crafts", No, 0
0,"$11,950,000", 11,16 ba,"17,218 sqft",https://www.zillow.com/homedetails/506-N-Hill-Rd-Stowe-VT-05672/227730817_zpid/,1991,"2,982,553 Acres", Mountain(s), Yes," Contemporary,Modern Architecture", No, 12
0,"$165,000", 3,1 ba,"1,511 sqft",https://www.zillow.com/homedetails/1188-Main-St-Fairfax-VT-05454/81613899_zpid/,1845,"43,560 Acres",{},{}, Cape, No, 2
0,"$725,000", 4,2 ba,"3,142 sqft",https://www.zillow.com/homedetails/1463-Blush-Hill-Rd-Waterbury-VT-05676/75470873_zpid/,1847,"174,240 Acres", Mountain(s),{}, Farmhouse, No, 2
0,"$1,350,000", 3,3 ba,"3,075 sqft",https://www.zillow.com/homedetails/65-Beaver-Meadow-Rd-Norwich-VT-05055/75481755_zpid/,1973,"104,544 Acres",{},{}, Ranch, No, 2
0,"$239,000", 3,1 ba,"2,528 sqft",https://www.zillow.com/homedetails/798-Rice-Willis-Rd-Castleton-VT-05735/124573219_zpid/,1972,"261,360 Acres",{},{}, Ranch, No, 2
0,"$249,900", 3,2 ba,"1,560 sqft",https://www.zillow.com/homedetails/1377-Old-Depot-Rd-Shaftsbury-VT-05262/299444731_zpid/,2020,"108,900 Acres",{},{}, Craftsman, Yes, 0
0,"$379,000", 2,1 ba,960 sqft,https://www.zillow.com/homedetails/3112-Lake-Rd-Franklin-VT-05457/2077916184_zpid/,1988,"10,890 Acres",{}, Yes, Ranch, No, 1
0,"$205,000", 2,1 ba,852 sqft,https://www.zillow.com/homedetails/4-Lasalle-St-Saint-Albans-VT-05478/75431070_zpid/,1978,"9,583 Acres",{},{}, Raised Ranch, No, 3
0,"$599,000", 2,4 ba,"7,610 sqft",https://www.zillow.com/homedetails/92-State-Route-11-Rte-W-Chester-VT-05143/2078564645_zpid/,1997,"152,460 Acres",{},{}, Contemporary, No, 2
